vocab	precision	recall
Wednesday	0.0625	1.0
casually	0.034482758620689655	1.0
grassfire	0.1	1.0
malevolencies	0.005319148936170213	1.0
leaning	0.1111111111111111	1.0
charm	0.0053475935828877	1.0
stalls	0.5	1.0
dined	0.009433962264150943	1.0
drier	0.005319148936170213	1.0
shooters	0.030303030303030304	1.0
veining	0.041666666666666664	1.0
thumbnail	0.02702702702702703	1.0
effected	0.0053475935828877	1.0
senior	0.02564102564102564	1.0
shovel	0.06666666666666667	1.0
shall	0.0053475935828877	1.0
bassinet	0.010526315789473684	1.0
magazine	0.09090909090909091	1.0
gouged	0.02564102564102564	1.0
discourteous	0.034482758620689655	1.0
But	0.037037037037037035	1.0
boardinghouses	0.034482758620689655	1.0
efforts	0.004081632653061225	1.0
bloody	0.03571428571428571	1.0
scream	0.043478260869565216	1.0
duplication	0.024390243902439025	1.0
Quick	0.009433962264150943	1.0
dreams	0.004081632653061225	1.0
Le	0.009433962264150943	1.0
crept	0.005319148936170213	1.0
disregarding	0.034482758620689655	1.0
quoting	0.25	1.0
album	0.03125	1.0
grace	0.015384615384615385	1.0
remote	0.027777777777777776	1.0
tripod	0.022727272727272728	1.0
older	0.005319148936170213	1.0
heaving	0.005319148936170213	1.0
introspective	0.047619047619047616	1.0
indefatigable	0.02857142857142857	1.0
behaved	0.1111111111111111	1.0
submitting	0.1111111111111111	1.0
ingratitude	0.0053475935828877	1.0
wouldn't	0.030303030303030304	1.0
whip	0.038461538461538464	1.0
liquid	0.045454545454545456	1.0
fair	0.018518518518518517	1.0
striking	0.04	1.0
even	0.005319148936170213	1.0
views	0.0053475935828877	1.0
overheated	0.00847457627118644	1.0
discount	0.010526315789473684	1.0
decorator	0.005319148936170213	1.0
Rabbi	1.0	1.0
Rheinholdt's	0.019230769230769232	1.0
seasonal	0.07692307692307693	1.0
boats	0.009433962264150943	1.0
Abbe	0.004081632653061225	1.0
lots	0.034482758620689655	1.0
handicap	0.07692307692307693	1.0
records	0.3333333333333333	1.0
first-class	0.017857142857142856	1.0
flops	0.022222222222222223	1.0
Dickens	0.045454545454545456	1.0
Talk	0.3333333333333333	1.0
performance	0.004081632653061225	1.0
works	0.004081632653061225	1.0
corn	0.03333333333333333	1.0
publicity	0.02631578947368421	1.0
Fate	0.03125	1.0
education	0.2	1.0
mania	0.0053475935828877	1.0
thirst	0.0136986301369863	1.0
beef	0.14285714285714285	1.0
forever	0.004081632653061225	1.0
re-enacting	0.005319148936170213	1.0
candle	0.3333333333333333	1.0
celebrations	0.00847457627118644	1.0
adjoins	0.0053475935828877	1.0
extract	0.01639344262295082	1.0
Long	0.005319148936170213	1.0
their	0.03225806451612903	1.0
bein	0.030303030303030304	1.0
zoo	0.2	1.0
Program	0.004081632653061225	1.0
unendurable	0.03333333333333333	1.0
quaver	0.0053475935828877	1.0
today	0.04	1.0
breakfast-table	0.25	1.0
write	0.027777777777777776	1.0
depraved	0.038461538461538464	1.0
dangerous	0.5	1.0
flapped	0.02040816326530612	1.0
Stay	0.5	1.0
excited	0.004081632653061225	1.0
says	0.034482758620689655	1.0
Davao	0.0053475935828877	1.0
California	0.034482758620689655	1.0
lack	0.004081632653061225	1.0
really	0.005319148936170213	1.0
overhang	0.037037037037037035	1.0
Sunday's	0.06666666666666667	1.0
That	0.038461538461538464	1.0
intensified	0.029411764705882353	1.0
Pensive	0.5	1.0
