vocab	precision	recall
moist	0.08333333333333333	0.3333333333333333
robes	0.0	0.0
private	0.08333333333333333	0.2
glistened	0.0	0.0
falls	0.08333333333333333	0.02127659574468085
crowd	0.08333333333333333	0.14285714285714285
snapping	0.0	0.0
above	0.058823529411764705	0.2
hopeless	0.058823529411764705	1.0
allies	0.058823529411764705	0.25
Five	0.0	0.0
Someday	0.0	0.0
bragged	0.0	0.0
smile	0.058823529411764705	0.25
veterans	0.0	0.0
Above	0.058823529411764705	0.2
worry	0.058823529411764705	0.1111111111111111
bicycle	0.058823529411764705	0.2
aroused	0.058823529411764705	0.02127659574468085
carpeted	0.058823529411764705	0.5
listened	0.0	0.0
brass	0.058823529411764705	0.06666666666666667
Getting	0.0	0.0
allow	0.058823529411764705	0.0625
cracked	0.0625	0.02857142857142857
stretched	0.0625	0.09090909090909091
Booby	0.0	0.0
Emerson	0.0625	0.5
Mrs.	0.0625	0.5
actually	0.0625	0.3333333333333333
system	0.0625	0.16666666666666666
highway	0.0625	0.5
did	0.0	0.0
crucifying	0.0	0.0
renewed	0.0625	0.25
eyebrows	0.0	0.0
support	0.0625	0.02
Lying	0.0	0.0
pillow	0.1111111111111111	0.5
Back	0.0	0.0
adopting	0.0	0.0
eternity	0.1111111111111111	0.25
platoons	0.0	0.0
discoveries	0.0	0.0
February	0.1111111111111111	0.5
humorous	0.1111111111111111	0.5
drugged	0.14285714285714285	0.14285714285714285
Meanwhile	0.0	0.0
sinners	0.0	0.0
gratings	0.0	0.0
sick	0.14285714285714285	0.023255813953488372
hut	0.14285714285714285	0.14285714285714285
signal	0.1111111111111111	0.1111111111111111
linger	0.1111111111111111	0.06666666666666667
Slater	0.0	0.0
clutching	0.0	0.0
Provincial	0.0	0.0
boredom	0.1111111111111111	0.3333333333333333
dress	0.1111111111111111	0.02564102564102564
bare	0.1111111111111111	0.04
illegal	0.1111111111111111	1.0
ranks	0.0	0.0
drier	0.2	0.09090909090909091
southern	0.2	0.5
generations	0.0	0.0
cases	0.0	0.0
spirit	0.1	0.05555555555555555
badly	0.1	0.1
length	0.1	0.3333333333333333
bulge	0.1	0.045454545454545456
shack	0.1	0.1111111111111111
lecher	0.1	0.25
laborer	0.1	0.25
airy	0.1	0.1
cronies	0.0	0.0
piano	0.2	0.16666666666666666
yachts	0.0	0.0
defiance	0.2	0.5
discount	0.2	0.08333333333333333
carrying	0.0	0.0
bullshit	0.05	0.1111111111111111
shattered	0.05	0.3333333333333333
ceiling	0.05	0.3333333333333333
agreed	0.05	0.05555555555555555
Wait	0.0	0.0
apprehension	0.05	0.08333333333333333
clippings	0.0	0.0
sniffed	0.0	0.0
cleaned	0.0	0.0
seconds	0.0	0.0
survive	0.05	0.0625
After	0.0	0.0
wearily	0.05	0.5
lady	0.05	0.125
desperation	0.05	0.5
cigarette	0.05	0.2
trailing	0.05	0.05555555555555555
Chapter	0.0	0.0
ground	0.1111111111111111	0.025
abortion	0.1111111111111111	0.5
spoon	0.1111111111111111	0.3333333333333333
peacefully	0.1111111111111111	1.0
definition	0.1111111111111111	1.0
ticked	0.0	0.0
lemonade	0.1111111111111111	1.0
bid	0.125	0.06666666666666667
styles	0.0	0.0
crazed	0.125	0.2
Frenchman	0.125	0.3333333333333333
sober	0.125	0.1
crazily	0.125	0.25
thickening	0.125	0.125
proposal	0.08333333333333333	0.2
drops	0.0	0.0
reprisals	0.0	0.0
guards	0.0	0.0
associates	0.0	0.0
rail	0.08333333333333333	0.07692307692307693
beware	0.08333333333333333	0.5
wondering	0.08333333333333333	0.1111111111111111
class	0.08333333333333333	0.05555555555555555
luminescence	0.08333333333333333	0.5
fiend	0.08333333333333333	0.125
Yeah	0.0	0.0
dissolve	0.08333333333333333	0.08333333333333333
eight	0.08333333333333333	0.07692307692307693
hasps	0.0	0.0
remember	0.08333333333333333	0.09090909090909091
screaming	0.08333333333333333	0.0625
Twenty	0.0	0.0
social	0.08333333333333333	0.25
greater	0.08333333333333333	0.038461538461538464
Syndic	0.0	0.0
hero	0.09090909090909091	0.047619047619047616
spread	0.09090909090909091	0.027777777777777776
diseases	0.0	0.0
shied	0.0	0.0
clodhoppers	0.0	0.0
or	0.0	0.0
wit	0.09090909090909091	0.08333333333333333
rowed	0.0	0.0
Bosch	0.14285714285714285	0.3333333333333333
welcoming	0.14285714285714285	0.3333333333333333
English	0.14285714285714285	0.25
showerhead	0.14285714285714285	1.0
threats	0.0	0.0
rained	0.0	0.0
various	0.2	0.16666666666666666
vacuum	0.2	0.125
touching	0.2	0.03225806451612903
Naked	0.0	0.0
crowed	0.0	0.0
treated	0.1111111111111111	0.07142857142857142
pursuing	0.1111111111111111	0.1
injured	0.1111111111111111	0.14285714285714285
musician	0.1111111111111111	0.3333333333333333
Opera	0.1111111111111111	0.3333333333333333
tiredly	0.1111111111111111	0.5
mouth	0.1111111111111111	0.06666666666666667
absolute	0.1111111111111111	0.125
critical	0.0625	0.3333333333333333
secrets	0.0	0.0
again	0.0625	0.25
slowed	0.0	0.0
delivered	0.0	0.0
instant	0.0625	0.05263157894736842
wrapping	0.0625	0.08333333333333333
rifle	0.0625	0.1
Jewish	0.0625	0.5
leading	0.0625	0.037037037037037035
chances	0.0	0.0
illicit	0.0625	0.2
expanse	0.0625	0.25
pity	0.0625	0.1
occupying	0.0	0.0
tender	0.0625	0.041666666666666664
short-lived	0.09090909090909091	0.16666666666666666
jerking	0.09090909090909091	0.09090909090909091
Delaware	0.09090909090909091	0.2
members	0.0	0.0
Pennsylvania	0.09090909090909091	0.2
mule	0.09090909090909091	0.5
glow	0.09090909090909091	0.07692307692307693
mania	0.09090909090909091	0.25
Left	0.0	0.0
faithfully	0.09090909090909091	0.3333333333333333
utterly	0.09090909090909091	0.25
refuses	0.0	0.0
realized	0.2	0.045454545454545456
Winking	0.0	0.0
politicians	0.0	0.0
overbearing	0.2	0.07692307692307693
tasted	0.0	0.0
separated	0.3333333333333333	0.02631578947368421
gratitude	0.3333333333333333	1.0
ration	0.1111111111111111	0.5
funeral	0.1111111111111111	1.0
whinnied	0.0	0.0
cabins	0.0	0.0
swept	0.1111111111111111	0.06666666666666667
pleased	0.1111111111111111	0.25
ensued	0.0	0.0
Chicken	0.0	0.0
ribbons	0.0	0.0
forehead	0.1111111111111111	0.25
editor	0.1111111111111111	0.3333333333333333
police	0.1111111111111111	0.2
existed	0.0	0.0
universe	0.1111111111111111	0.125
leathered	0.1111111111111111	0.2
hotter	0.0	0.0
visit	0.09090909090909091	0.043478260869565216
stands	0.0	0.0
Nazi	0.09090909090909091	0.25
tossed	0.0	0.0
Centennial	0.0	0.0
owner	0.09090909090909091	0.3333333333333333
Georgia	0.09090909090909091	0.2
Reformed	0.09090909090909091	0.125
Remember	0.0	0.0
Cardboard	0.0	0.0
animals	0.0	0.0
told	0.0	0.0
framed	0.09090909090909091	0.07142857142857142
title	0.09090909090909091	0.09090909090909091
combat	0.09090909090909091	0.16666666666666666
rarely	0.09090909090909091	0.5
buzz	0.09090909090909091	0.14285714285714285
business	0.09090909090909091	0.0625
pipers	0.0	0.0
sons	0.0	0.0
soaked	0.09090909090909091	0.024390243902439025
Fifteen	0.0	0.0
smiles	0.0	0.0
choosing	0.0	0.0
jaw	0.08333333333333333	0.024390243902439025
awarded	0.0	0.0
attacked	0.0	0.0
belfry	0.08333333333333333	0.5
noon	0.08333333333333333	0.16666666666666666
ungrateful	0.08333333333333333	0.3333333333333333
rank	0.08333333333333333	0.045454545454545456
shrilly	0.08333333333333333	0.5
tear	0.08333333333333333	0.05
Husky	0.0	0.0
substantive	0.125	0.25
reservation	0.125	0.16666666666666666
displeased	0.125	0.5
sixty-eight	0.125	0.3333333333333333
Potomac	0.125	0.5
staggered	0.0	0.0
freckles	0.0	0.0
wood	0.125	0.08333333333333333
cassocked	0.125	1.0
advisedly	0.125	0.125
wretch	0.125	0.5
vice	0.125	0.5
Apparel	0.0	0.0
contrary	0.125	0.14285714285714285
singing	0.05555555555555555	0.05263157894736842
scrawled	0.0	0.0
sighing	0.0	0.0
juicy	0.05555555555555555	0.07692307692307693
porch	0.05555555555555555	1.0
rejected	0.05555555555555555	0.05263157894736842
Jack	0.05555555555555555	0.034482758620689655
heavens	0.05555555555555555	0.07142857142857142
disrepute	0.05555555555555555	0.5
album	0.05555555555555555	0.5
minuet	0.05555555555555555	1.0
conversational	0.05555555555555555	0.5
stick	0.05555555555555555	0.024390243902439025
hummed	0.0	0.0
powder	0.05555555555555555	0.125
ate	0.0	0.0
alongside	0.07692307692307693	0.5
gem	0.07692307692307693	0.14285714285714285
Occasionally	0.0	0.0
expressed	0.07692307692307693	0.058823529411764705
locker	0.07692307692307693	0.25
assumed	0.07692307692307693	0.037037037037037035
peace	0.07692307692307693	0.1
embellished	0.0	0.0
blast	0.07692307692307693	0.045454545454545456
Ohio	0.07692307692307693	0.25
slip	0.07692307692307693	0.023255813953488372
official	0.07692307692307693	0.3333333333333333
caressing	0.08333333333333333	0.09090909090909091
items	0.0	0.0
stakes	0.08333333333333333	0.0625
stained	0.08333333333333333	0.14285714285714285
whites	0.0	0.0
serve	0.08333333333333333	0.05555555555555555
energetic	0.08333333333333333	0.25
towels	0.0	0.0
gas	0.08333333333333333	0.045454545454545456
debris	0.08333333333333333	0.2
muscled	0.0	0.0
boiled	0.08333333333333333	0.125
Going	0.0	0.0
shoving	0.0	0.0
briefly	0.07692307692307693	0.2
Parkersburg	0.07692307692307693	1.0
horns	0.0	0.0
tools	0.0	0.0
Hush	0.0	0.0
Strange	0.0	0.0
convulsively	0.07692307692307693	1.0
mooed	0.0	0.0
signpost	0.07692307692307693	0.5
bronze	0.09090909090909091	0.3333333333333333
wealth	0.09090909090909091	0.3333333333333333
usurped	0.0	0.0
supplies	0.0	0.0
unready	0.09090909090909091	1.0
opportunity	0.09090909090909091	0.5
followed	0.0	0.0
inconvenient	0.09090909090909091	1.0
acre	0.09090909090909091	0.2
suppose	0.09090909090909091	0.06666666666666667
president	0.125	0.1
Murray	0.125	0.1
Right	0.0	0.0
leaving	0.125	0.038461538461538464
last	0.125	0.034482758620689655
breeding	0.125	0.05
curiosity	0.125	0.14285714285714285
asses	0.0	0.0
wailed	0.0	0.0
someone	0.125	0.16666666666666666
operatic	0.125	1.0
contempt	0.125	0.2
goodbye	0.1	0.06666666666666667
Florida	0.1	0.25
Or	0.0	0.0
sundown	0.1	0.5
tar	0.1	0.1
Faint	0.0	0.0
blind	0.1	0.16666666666666666
Perhaps	0.0	0.0
errand	0.1111111111111111	1.0
exalted	0.1111111111111111	0.04
religious	0.1111111111111111	0.5
sad	0.1111111111111111	0.16666666666666666
masonry	0.1111111111111111	0.3333333333333333
croaked	0.0	0.0
attempt	0.1111111111111111	0.09090909090909091
beans	0.0	0.0
blurred	0.1111111111111111	0.05
rising	0.14285714285714285	0.02702702702702703
raftered	0.14285714285714285	0.5
noticing	0.0	0.0
truth	0.14285714285714285	0.125
shapes	0.0	0.0
glory	0.14285714285714285	0.1111111111111111
baby	0.1111111111111111	0.07692307692307693
squad	0.1111111111111111	0.3333333333333333
Vatican	0.1111111111111111	0.5
fuzzed	0.1111111111111111	0.5
parties	0.0	0.0
cuttings	0.0	0.0
contents	0.1111111111111111	0.08333333333333333
sensitivity	0.1111111111111111	0.25
disbelief	0.1	0.2
lead	0.1	0.025
misty	0.1	0.25
birth	0.1	0.08333333333333333
misanthrope	0.1	0.5
urns	0.0	0.0
curved	0.1	0.058823529411764705
million	0.1	0.1111111111111111
poem	0.1	0.5
wryly	0.1	1.0
strokes	0.0	0.0
sensed	0.09090909090909091	0.16666666666666666
Tribune	0.0	0.0
techniques	0.0	0.0
chosen	0.09090909090909091	0.1111111111111111
one	0.09090909090909091	0.058823529411764705
Ferry	0.0	0.0
brooding	0.09090909090909091	0.043478260869565216
arm	0.09090909090909091	0.1
fabled	0.09090909090909091	0.5
Literally	0.0	0.0
nude	0.16666666666666666	0.125
crawl	0.16666666666666666	0.1
Driving	0.0	0.0
government	0.16666666666666666	0.1111111111111111
Jan	0.16666666666666666	0.5
recognition	0.1	0.14285714285714285
Terrace	0.0	0.0
done	0.1	0.037037037037037035
well-made	0.1	1.0
ill-equipped	0.1	1.0
collected	0.1	0.045454545454545456
wrapped	0.1	0.05263157894736842
busted	0.1	0.08333333333333333
peril	0.09090909090909091	0.0625
soundproof	0.09090909090909091	1.0
Brazil	0.09090909090909091	0.2
curled	0.09090909090909091	0.1
delivery	0.09090909090909091	0.09090909090909091
refuse	0.09090909090909091	0.08333333333333333
Macon	0.09090909090909091	0.3333333333333333
increasingly	0.09090909090909091	0.3333333333333333
daughters	0.0	0.0
flatly	0.1111111111111111	0.3333333333333333
reach	0.1111111111111111	0.03225806451612903
deep-set	0.1111111111111111	0.3333333333333333
painted	0.1111111111111111	0.05555555555555555
growling	0.1111111111111111	0.25
secured	0.0	0.0
Cemetery	0.0	0.0
pour	0.1111111111111111	0.1
violet	0.1111111111111111	0.25
childhood	0.2	0.5
obey	0.2	1.0
fragile	0.2	0.14285714285714285
substitutes	0.0	0.0
Thirty-five	0.0	0.0
eleven	0.08333333333333333	0.2
pains	0.08333333333333333	0.05
content	0.08333333333333333	0.09090909090909091
controversy	0.08333333333333333	0.125
meals	0.0	0.0
triumph	0.08333333333333333	0.1
hundreds	0.0	0.0
Closer	0.0	0.0
amusements	0.0	0.0
German	0.08333333333333333	0.3333333333333333
uneasy	0.08333333333333333	0.125
lie	0.08333333333333333	0.1
civil	0.14285714285714285	0.3333333333333333
tattered	0.14285714285714285	0.3333333333333333
hugging	0.14285714285714285	0.07692307692307693
happy	0.14285714285714285	0.25
learn	0.14285714285714285	0.043478260869565216
describe	0.14285714285714285	0.07142857142857142
revulsion	0.14285714285714285	0.25
closing	0.08333333333333333	0.047619047619047616
signing	0.08333333333333333	0.08333333333333333
yellowing	0.0	0.0
families	0.0	0.0
side	0.08333333333333333	0.14285714285714285
ago	0.08333333333333333	0.5
reward	0.08333333333333333	0.1
number	0.08333333333333333	0.05
grumble	0.08333333333333333	0.07692307692307693
scraped	0.0	0.0
gaze	0.14285714285714285	0.3333333333333333
lagers	0.0	0.0
registering	0.0	0.0
absolutely	0.14285714285714285	0.25
jackets	0.0	0.0
slingshot	0.16666666666666666	0.3333333333333333
sketches	0.0	0.0
grave	0.16666666666666666	0.05555555555555555
coffeepot	0.16666666666666666	1.0
morsel	0.16666666666666666	0.3333333333333333
Mark	0.1	0.017241379310344827
spy	0.1	0.1111111111111111
cornfield	0.1	0.5
window	0.1	0.5
tumbling	0.1	0.05555555555555555
stricken	0.1	0.2
School	0.0	0.0
triangle	0.14285714285714285	0.2
bothers	0.0	0.0
ascended	0.0	0.0
backing	0.14285714285714285	0.047619047619047616
doorbell	0.1111111111111111	0.3333333333333333
blindness	0.1111111111111111	0.3333333333333333
holder	0.1111111111111111	0.5
clips	0.0	0.0
Search	0.0	0.0
nostrils	0.0	0.0
ornamented	0.0	0.0
reigning	0.09090909090909091	0.125
mutton	0.09090909090909091	0.5
suspend	0.09090909090909091	0.25
boyhood	0.09090909090909091	1.0
Brook	0.0	0.0
signified	0.09090909090909091	0.16666666666666666
abrupt	0.09090909090909091	0.25
wedding	0.09090909090909091	0.0625
doorways	0.0	0.0
Heavy-coated	0.0	0.0
grounds	0.06666666666666667	0.034482758620689655
hike	0.06666666666666667	0.09090909090909091
headlights	0.0	0.0
implacable	0.06666666666666667	1.0
Many	0.0	0.0
rapid	0.06666666666666667	0.5
classics	0.06666666666666667	0.5
muzzle	0.06666666666666667	0.3333333333333333
twenty	0.06666666666666667	0.2
Colors	0.0	0.0
Sept	0.06666666666666667	0.1
transformed	0.06666666666666667	0.16666666666666666
really	0.06666666666666667	0.125
Lift	0.0	0.0
Texas	0.125	0.3333333333333333
pokes	0.0	0.0
bandoleers	0.0	0.0
Discourse	0.0	0.0
circled	0.0	0.0
Place	0.0	0.0
regulars	0.0	0.0
authorship	0.09090909090909091	0.2
whispered	0.09090909090909091	0.5
enlarge	0.09090909090909091	0.09090909090909091
Vermouth	0.0	0.0
gathered	0.09090909090909091	0.05263157894736842
Anabaptist	0.09090909090909091	1.0
