,precision_wn,recall_wn,precision_cn,recall_cn
women,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.013605442176870748
female,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0009560229445506692
admired,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2
invested,0.16666666666666666,0.0625,0.16666666666666666,0.2
craved,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.5
envied,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5
belonged,0.16666666666666666,0.25,0.16666666666666666,0.5
respected,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.08333333333333333
average,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.007692307692307693
popularity,0.08333333333333333,1.0,0.08333333333333333,0.038461538461538464
increase,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.019138755980861243
increased,0.16666666666666666,1.0,0.16666666666666666,0.15384615384615385
ranks,0.08333333333333333,0.07692307692307693,0.08333333333333333,0.25
weigh,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.012658227848101266
yield,0.08333333333333333,0.03571428571428571,0.08333333333333333,0.009708737864077669
higher,0.08333333333333333,0.125,0.25,0.04411764705882353
highest,0.08333333333333333,0.125,0.08333333333333333,0.025
lower,0.08333333333333333,0.02631578947368421,0.08333333333333333,0.006024096385542169
rise,0.08333333333333333,0.022727272727272728,0.25,0.018867924528301886
raises,0.16666666666666666,0.04,0.08333333333333333,0.2
concussion,0.2,1.0,0.2,0.047619047619047616
incident,0.2,0.5,0.2,0.017241379310344827
seizure,0.2,0.2,0.2,0.016129032258064516
occurred,0.2,0.09090909090909091,0.2,0.3333333333333333
cleared,0.2,0.024390243902439025,0.2,0.08333333333333333
forth,1.0,0.14285714285714285,1.0,0.013157894736842105
particularly,0.08333333333333333,0.2,0.08333333333333333,0.005555555555555556
entirely,0.08333333333333333,0.09090909090909091,0.08333333333333333,0.05263157894736842
positively,0.08333333333333333,1.0,0.08333333333333333,0.043478260869565216
fairly,0.08333333333333333,0.09090909090909091,0.08333333333333333,0.034482758620689655
largely,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.1
generally,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.02564102564102564
increasingly,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.14285714285714285
highly,0.08333333333333333,0.5,0.08333333333333333,0.03125
frequently,0.08333333333333333,0.2,0.08333333333333333,0.027777777777777776
naturally,0.08333333333333333,0.25,0.08333333333333333,0.034482758620689655
equally,0.08333333333333333,0.25,0.08333333333333333,0.02702702702702703
seemingly,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333
cooler,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.038461538461538464
warmer,0.3333333333333333,0.1,0.3333333333333333,0.06666666666666667
hotter,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.09090909090909091
intensified,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.2
suppressed,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111
sympathize,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.09090909090909091
sympathetic,0.16666666666666666,0.09090909090909091,0.3333333333333333,0.05405405405405406
confide,0.16666666666666666,0.2,0.16666666666666666,0.043478260869565216
resentment,0.16666666666666666,0.2,0.16666666666666666,0.02127659574468085
subjects,0.3333333333333333,0.05,0.3333333333333333,0.1111111111111111
recollection,0.3333333333333333,0.2,0.3333333333333333,0.045454545454545456
absent,0.3333333333333333,0.125,0.3333333333333333,0.022727272727272728
bandits,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.5
maniacs,0.1111111111111111,0.25,0.1111111111111111,0.5
pigeons,0.1111111111111111,0.5,0.1111111111111111,0.3333333333333333
pistols,0.1111111111111111,0.2,0.1111111111111111,0.25
shooters,0.1111111111111111,0.07142857142857142,0.1111111111111111,0.5
cleat,0.1111111111111111,1.0,0.1111111111111111,0.02631578947368421
wagons,0.1111111111111111,0.05,0.1111111111111111,0.3333333333333333
canons,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.25
swarming,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.07692307692307693
newspaper,0.1,0.25,0.5,0.03787878787878788
briefing,0.1,0.5,0.2,0.18181818181818182
topic,0.1,0.2,0.2,0.02247191011235955
discuss,0.1,0.14285714285714285,0.2,0.027777777777777776
telegraph,0.1,0.25,0.2,0.02702702702702703
column,0.1,0.16666666666666666,0.3,0.009146341463414634
headline,0.1,0.5,0.3,0.125
article,0.1,0.5,0.4,0.029411764705882353
discussion,0.1,0.2,0.3,0.02727272727272727
summary,0.1,0.16666666666666666,0.2,0.03333333333333333
crows,0.07692307692307693,0.08333333333333333,0.07692307692307693,0.5
horsemen,0.07692307692307693,0.2,0.07692307692307693,0.3333333333333333
bearded,0.07692307692307693,0.16666666666666666,0.07692307692307693,0.06666666666666667
geese,0.07692307692307693,0.1,0.15384615384615385,0.09523809523809523
nocturnal,0.07692307692307693,1.0,0.07692307692307693,0.022222222222222223
beauties,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.5
doves,0.07692307692307693,0.16666666666666666,0.07692307692307693,0.2
sailors,0.07692307692307693,0.08333333333333333,0.07692307692307693,0.14285714285714285
hens,0.07692307692307693,0.3333333333333333,0.07692307692307693,0.14285714285714285
flock,0.07692307692307693,0.03125,0.15384615384615385,0.02666666666666667
owls,0.07692307692307693,0.2,0.07692307692307693,0.5
magpies,0.07692307692307693,0.1111111111111111,0.07692307692307693,0.5
wits,0.07692307692307693,0.07142857142857142,0.07692307692307693,0.16666666666666666
whitely,0.1111111111111111,1.0,0.1111111111111111,0.3333333333333333
powdery,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.05263157894736842
crested,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.0625
shanty,0.1111111111111111,0.125,0.1111111111111111,0.058823529411764705
riffle,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.04
seahorse,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2
nymph,0.1111111111111111,0.5,0.1111111111111111,0.011627906976744186
transverse,0.1111111111111111,0.25,0.1111111111111111,0.01098901098901099
wisp,0.1111111111111111,1.0,0.1111111111111111,0.04
neighborhoods,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.5
countryside,0.1111111111111111,1.0,0.1111111111111111,0.023809523809523808
boroughs,0.1111111111111111,0.5,0.1111111111111111,0.5
acres,0.1111111111111111,0.1,0.1111111111111111,0.16666666666666666
towns,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.038461538461538464
cabins,0.1111111111111111,0.5,0.1111111111111111,0.3333333333333333
churches,0.1111111111111111,0.2,0.1111111111111111,0.05
suburb,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.011363636363636364
roads,0.1111111111111111,0.25,0.1111111111111111,0.043478260869565216
bridge,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.01090909090909091
intersection,0.1111111111111111,0.09090909090909091,0.4444444444444444,0.047058823529411764
road,0.1111111111111111,0.5,1.0,0.025423728813559324
mile,0.1111111111111111,0.058823529411764705,0.3333333333333333,0.031578947368421054
junction,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.044444444444444446
highway,0.1111111111111111,0.5,0.7777777777777778,0.11290322580645161
freeway,0.1111111111111111,0.125,0.3333333333333333,0.17647058823529413
lane,0.1111111111111111,1.0,0.3333333333333333,0.05263157894736842
railroad,0.1111111111111111,0.125,0.3333333333333333,0.03409090909090909
embarrassing,0.05555555555555555,0.07692307692307693,0.05555555555555555,0.047619047619047616
convinced,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.1111111111111111
apparently,0.1111111111111111,0.2,0.1111111111111111,0.10526315789473684
totally,0.1111111111111111,0.2857142857142857,0.1111111111111111,0.1
seemed,0.05555555555555555,0.25,0.05555555555555555,0.5
possibly,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.058823529411764705
somehow,0.05555555555555555,0.2,0.05555555555555555,0.16666666666666666
clearly,0.05555555555555555,0.2,0.16666666666666666,0.13043478260869565
sadly,0.05555555555555555,0.2,0.1111111111111111,0.18181818181818182
attractive,0.05555555555555555,1.0,0.05555555555555555,0.005555555555555556
completely,0.1111111111111111,0.2857142857142857,0.16666666666666666,0.05084745762711865
hardly,0.05555555555555555,0.2,0.05555555555555555,0.03225806451612903
sounded,0.05555555555555555,0.14285714285714285,0.05555555555555555,0.3333333333333333
shocked,0.05555555555555555,0.058823529411764705,0.1111111111111111,0.09090909090909091
exactly,0.05555555555555555,0.14285714285714285,0.05555555555555555,0.03225806451612903
surprised,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.11764705882352941
obviously,0.1111111111111111,0.2857142857142857,0.1111111111111111,0.10526315789473684
fault,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.007692307692307693
mantel,0.07692307692307693,0.2,0.15384615384615385,0.15384615384615385
jeweler,0.07692307692307693,0.3333333333333333,0.07692307692307693,0.1111111111111111
riven,0.07692307692307693,0.14285714285714285,0.07692307692307693,0.07692307692307693
herringbone,0.07692307692307693,0.5,0.07692307692307693,0.06666666666666667
quilted,0.07692307692307693,0.5,0.07692307692307693,0.1
gilt,0.07692307692307693,0.1111111111111111,0.07692307692307693,0.09090909090909091
hocking,0.07692307692307693,0.25,0.07692307692307693,0.25
alabaster,0.07692307692307693,0.2,0.07692307692307693,0.09090909090909091
bugle,0.07692307692307693,0.5,0.07692307692307693,0.02857142857142857
anvil,0.07692307692307693,0.5,0.07692307692307693,0.034482758620689655
masonry,0.07692307692307693,0.3333333333333333,0.15384615384615385,0.047619047619047616
russet,0.07692307692307693,1.0,0.07692307692307693,0.041666666666666664
crucifix,0.07692307692307693,0.3333333333333333,0.07692307692307693,0.03571428571428571
shaded,0.125,0.2,0.125,0.09090909090909091
ushered,0.125,0.3333333333333333,0.125,0.5
peaked,0.125,0.1,0.125,0.14285714285714285
quacked,0.125,0.5,0.125,0.5
piled,0.125,0.125,0.125,0.2
inched,0.125,0.3333333333333333,0.125,0.5
smoothed,0.125,0.14285714285714285,0.125,0.16666666666666666
bunched,0.125,0.14285714285714285,0.125,0.25
spatter,0.5,0.058823529411764705,0.5,0.03571428571428571
blotted,0.5,0.2,0.5,0.5
ornery,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.07142857142857142
introspective,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.05
twinge,0.09090909090909091,0.1,0.09090909090909091,0.1111111111111111
uneasy,0.09090909090909091,0.125,0.09090909090909091,0.03333333333333333
bloated,0.09090909090909091,0.5,0.09090909090909091,0.07142857142857142
groggy,0.09090909090909091,0.2,0.09090909090909091,0.09090909090909091
cozier,0.09090909090909091,0.16666666666666666,0.09090909090909091,1.0
constricted,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.1111111111111111
nauseated,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.1
crummy,0.09090909090909091,0.125,0.09090909090909091,0.09090909090909091
feverish,0.09090909090909091,0.25,0.09090909090909091,0.05
impatiently,0.25,1.0,0.25,0.3333333333333333
fondly,0.25,0.5,0.25,0.125
anxiously,0.25,0.3333333333333333,0.25,0.2
patiently,0.25,1.0,0.25,0.14285714285714285
boil,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.007246376811594203
fish,0.1111111111111111,0.2,0.2222222222222222,0.0020242914979757085
meat,0.1111111111111111,0.0625,0.2222222222222222,0.00510204081632653
egg,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0022371364653243847
pot,0.1111111111111111,0.018518518518518517,0.1111111111111111,0.004098360655737705
sized,0.1111111111111111,0.5,0.1111111111111111,0.125
seaweed,0.1111111111111111,1.0,0.1111111111111111,0.010309278350515464
jerky,0.1111111111111111,0.07692307692307693,0.1111111111111111,0.047619047619047616
stuffed,0.1111111111111111,0.041666666666666664,0.1111111111111111,0.04
healthy,0.3333333333333333,0.07142857142857142,0.3333333333333333,0.01639344262295082
loss,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.006711409395973154
weight,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.002617801047120419
eaten,0.1111111111111111,0.07692307692307693,0.1111111111111111,0.03225806451612903
contain,0.1111111111111111,0.0625,0.1111111111111111,0.010638297872340425
smelled,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.5
smoked,0.1111111111111111,0.2,0.1111111111111111,0.04
topped,0.1111111111111111,0.07692307692307693,0.1111111111111111,0.16666666666666666
tasted,0.1111111111111111,0.125,0.1111111111111111,0.5
poured,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.5
smelt,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.02040816326530612
drank,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.25
donated,0.125,0.5,0.125,0.3333333333333333
relief,0.125,0.043478260869565216,0.125,0.008333333333333333
raised,0.25,0.045454545454545456,0.25,0.0425531914893617
raise,0.125,0.02040816326530612,0.375,0.017045454545454544
awareness,0.125,0.16666666666666666,0.125,0.015625
benefit,0.125,0.2,0.375,0.024390243902439025
raising,0.25,0.041666666666666664,0.125,0.05
charity,0.125,0.14285714285714285,0.25,0.0196078431372549
regularly,0.1111111111111111,0.5,0.1111111111111111,0.037037037037037035
entertained,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.3333333333333333
faithfully,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.07692307692307693
accompanied,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.1111111111111111
freely,0.1111111111111111,1.0,0.1111111111111111,0.037037037037037035
concentrating,0.1111111111111111,0.06666666666666667,0.1111111111111111,0.3333333333333333
consciously,0.1111111111111111,1.0,0.1111111111111111,0.14285714285714285
simultaneously,0.1111111111111111,0.5,0.1111111111111111,0.023255813953488372
interrupted,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
ambitions,0.5,0.2,0.5,0.5
fundamentals,0.5,0.125,0.5,0.5
clammy,0.1111111111111111,0.5,0.1111111111111111,0.09090909090909091
beaming,0.1111111111111111,0.07142857142857142,0.1111111111111111,0.2
tousled,0.1111111111111111,0.125,0.1111111111111111,0.1111111111111111
redder,0.1111111111111111,0.058823529411764705,0.1111111111111111,0.5
drier,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.2
mantrap,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.125
bleary,0.1111111111111111,0.1,0.1111111111111111,0.1111111111111111
glassy,0.1111111111111111,0.25,0.1111111111111111,0.024390243902439025
glowed,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.5
happiness,0.09090909090909091,0.5,0.18181818181818182,0.031746031746031744
vision,0.18181818181818182,0.2857142857142857,0.09090909090909091,0.006622516556291391
nature,0.09090909090909091,1.0,0.09090909090909091,0.0035971223021582736
illusion,0.09090909090909091,0.06666666666666667,0.09090909090909091,0.016666666666666666
passion,0.09090909090909091,0.1,0.2727272727272727,0.027777777777777776
emotion,0.09090909090909091,1.0,0.45454545454545453,0.02
expression,0.09090909090909091,0.0625,0.18181818181818182,0.006802721088435374
imagination,0.18181818181818182,0.25,0.09090909090909091,0.01639344262295082
immense,0.09090909090909091,0.25,0.09090909090909091,0.05555555555555555
desire,0.09090909090909091,0.25,0.2727272727272727,0.013636363636363636
courage,0.09090909090909091,0.25,0.09090909090909091,0.011235955056179775
drinks,0.25,0.05,0.25,0.034482758620689655
lots,0.5,0.02857142857142857,0.25,0.0136986301369863
few,0.25,1.0,0.25,0.014492753623188406
plenty,0.25,0.03125,0.25,0.027777777777777776
tree,0.1,0.16666666666666666,0.3,0.0038071065989847717
plants,0.1,0.06666666666666667,0.4,0.07142857142857142
mountains,0.1,0.034482758620689655,0.1,0.029411764705882353
flowers,0.1,0.1111111111111111,0.2,0.05128205128205128
garden,0.1,1.0,0.5,0.021739130434782608
sand,0.1,0.09090909090909091,0.1,0.0034129692832764505
tropical,0.1,0.5,0.1,0.005
grass,0.1,0.03333333333333333,0.4,0.01098901098901099
fields,0.1,0.02564102564102564,0.2,0.08695652173913043
trees,0.2,0.2857142857142857,0.3,0.047619047619047616
crumbled,0.2,0.1111111111111111,0.2,0.2
ascended,0.2,0.125,0.2,0.3333333333333333
broiler,0.2,1.0,0.2,0.1111111111111111
wretch,0.2,0.5,0.2,0.043478260869565216
myrrh,0.2,0.3333333333333333,0.2,0.07692307692307693
serving,0.3333333333333333,0.045454545454545456,0.3333333333333333,0.017857142857142856
served,0.3333333333333333,0.05263157894736842,0.3333333333333333,0.09090909090909091
serves,0.3333333333333333,0.045454545454545456,0.3333333333333333,0.125
squawk,0.2,0.07692307692307693,0.2,0.029411764705882353
ringing,0.2,0.043478260869565216,0.2,0.047619047619047616
bells,0.4,0.11764705882352941,0.2,0.05263157894736842
doorbell,0.2,0.3333333333333333,0.2,0.1111111111111111
rang,0.2,0.0625,0.2,0.25
studies,0.16666666666666666,0.037037037037037035,0.16666666666666666,0.02564102564102564
sciences,0.16666666666666666,0.25,0.16666666666666666,0.25
activities,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.047619047619047616
functions,0.16666666666666666,0.04,0.16666666666666666,0.08333333333333333
literature,0.16666666666666666,0.5,0.3333333333333333,0.009708737864077669
arts,0.16666666666666666,0.07692307692307693,0.3333333333333333,0.06451612903225806
stepped,0.07692307692307693,0.1111111111111111,0.07692307692307693,0.125
rode,0.07692307692307693,0.047619047619047616,0.07692307692307693,0.08333333333333333
thrown,0.07692307692307693,0.034482758620689655,0.07692307692307693,0.07142857142857142
threw,0.07692307692307693,0.03571428571428571,0.07692307692307693,0.25
yard,0.07692307692307693,0.0625,0.07692307692307693,0.005747126436781609
parked,0.07692307692307693,0.5,0.07692307692307693,0.1111111111111111
rolled,0.07692307692307693,0.03225806451612903,0.07692307692307693,0.06666666666666667
jumped,0.07692307692307693,0.043478260869565216,0.07692307692307693,0.5
walked,0.07692307692307693,0.3333333333333333,0.07692307692307693,0.1111111111111111
drove,0.07692307692307693,0.047619047619047616,0.07692307692307693,0.03571428571428571
stole,0.07692307692307693,0.3333333333333333,0.07692307692307693,0.034482758620689655
fell,0.07692307692307693,0.029411764705882353,0.07692307692307693,0.014285714285714285
ran,0.07692307692307693,0.018867924528301886,0.07692307692307693,0.1
nightingale,0.16666666666666666,0.2,0.16666666666666666,0.041666666666666664
comfortably,0.16666666666666666,0.5,0.16666666666666666,0.07692307692307693
unnoticed,0.16666666666666666,1.0,0.16666666666666666,0.08333333333333333
rehearse,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.047619047619047616
tame,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.019230769230769232
overboard,0.16666666666666666,1.0,0.16666666666666666,0.125
clucks,0.5,0.4,0.5,0.6666666666666666
spic,0.25,0.125,0.25,0.5
beefy,0.25,0.2,0.25,0.09090909090909091
cluck,0.25,0.25,0.5,0.08
happily,0.2,0.16666666666666666,0.2,0.07692307692307693
aloud,0.2,0.25,0.2,0.05
deaf,0.2,0.3333333333333333,0.2,0.02857142857142857
sung,0.2,0.0625,0.2,0.058823529411764705
louder,0.2,0.06666666666666667,0.2,0.125
cry,0.2857142857142857,0.1,0.42857142857142855,0.011857707509881422
lay,0.14285714285714285,0.058823529411764705,0.14285714285714285,0.00625
scream,0.2857142857142857,0.1,0.2857142857142857,0.03389830508474576
faint,0.14285714285714285,0.05263157894736842,0.14285714285714285,0.0136986301369863
kiss,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.010101010101010102
hurt,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.014084507042253521
laugh,0.14285714285714285,0.125,0.2857142857142857,0.012422360248447204
cares,0.16666666666666666,0.045454545454545456,0.16666666666666666,0.16666666666666666
thinks,0.16666666666666666,0.05,0.16666666666666666,0.25
whose,0.16666666666666666,1.0,0.16666666666666666,0.1111111111111111
knows,0.16666666666666666,0.030303030303030304,0.16666666666666666,0.16666666666666666
loves,0.16666666666666666,0.02702702702702703,0.16666666666666666,0.08333333333333333
tries,0.16666666666666666,0.045454545454545456,0.16666666666666666,0.5
importance,0.09090909090909091,0.5,0.18181818181818182,0.017094017094017096
developing,0.18181818181818182,0.07692307692307693,0.18181818181818182,0.1
creative,0.09090909090909091,0.5,0.18181818181818182,0.030303030303030304
essential,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.017699115044247787
focusing,0.09090909090909091,0.05555555555555555,0.09090909090909091,0.14285714285714285
experiences,0.09090909090909091,0.1,0.09090909090909091,0.25
creating,0.18181818181818182,0.5,0.18181818181818182,0.10526315789473684
develop,0.09090909090909091,0.043478260869565216,0.2727272727272727,0.022222222222222223
create,0.09090909090909091,0.3333333333333333,0.36363636363636365,0.027777777777777776
valuable,0.09090909090909091,0.5,0.09090909090909091,0.015151515151515152
pursuing,0.09090909090909091,0.1,0.09090909090909091,0.25
surged,0.1,0.1,0.1,0.5
braced,0.1,0.08333333333333333,0.1,0.2
heavier,0.1,0.024390243902439025,0.1,0.25
heavily,0.1,0.2,0.1,0.02564102564102564
weaker,0.1,0.058823529411764705,0.1,0.14285714285714285
sharply,0.1,0.16666666666666666,0.1,0.041666666666666664
considerably,0.1,0.3333333333333333,0.1,0.25
soared,0.1,0.125,0.1,0.5
poised,0.1,0.1111111111111111,0.1,0.2
edged,0.1,0.08333333333333333,0.1,0.1111111111111111
abbey,0.14285714285714285,1.0,0.14285714285714285,0.03333333333333333
desolate,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.024390243902439025
nightfall,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.0625
watchmen,0.14285714285714285,0.25,0.14285714285714285,0.5
primeval,0.14285714285714285,0.2,0.14285714285714285,0.07692307692307693
oblivion,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.043478260869565216
delirium,0.14285714285714285,0.2,0.14285714285714285,0.02702702702702703
inquired,0.125,0.16666666666666666,0.125,0.5
boasted,0.125,0.07692307692307693,0.125,0.3333333333333333
hesitated,0.125,0.2,0.125,0.5
enquired,0.125,0.16666666666666666,0.125,0.5
relented,0.125,0.25,0.125,0.5
disapproved,0.125,0.3333333333333333,0.125,0.3333333333333333
bragged,0.125,0.09090909090909091,0.125,0.5
meditated,0.125,0.07142857142857142,0.125,0.3333333333333333
smuggle,0.3333333333333333,1.0,0.3333333333333333,0.03333333333333333
indecent,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.038461538461538464
illicit,0.3333333333333333,0.2,0.3333333333333333,0.019230769230769232
baroque,0.5,0.14285714285714285,0.5,0.02127659574468085
schoolhouse,0.5,0.5,0.5,0.14285714285714285
garage,0.5,0.5,0.5,0.02631578947368421
tent,0.5,0.16666666666666666,0.5,0.00980392156862745
awaiting,0.25,0.2,0.25,0.3333333333333333
mourning,0.25,0.1111111111111111,0.25,0.043478260869565216
remainder,0.25,0.1,0.25,0.01639344262295082
renewed,0.25,0.25,0.25,0.1
dandelion,0.1,0.5,0.1,0.030303030303030304
bloom,0.2,0.15384615384615385,0.2,0.02857142857142857
dogwood,0.1,0.3333333333333333,0.1,0.09090909090909091
springtime,0.1,0.5,0.1,0.125
blossoms,0.2,0.16666666666666666,0.1,0.3333333333333333
blooming,0.2,0.2,0.2,0.125
thorn,0.1,0.14285714285714285,0.1,0.013333333333333334
gleam,0.1,0.1111111111111111,0.1,0.02127659574468085
swirl,0.1,0.1111111111111111,0.1,0.029411764705882353
drizzle,0.1,0.3333333333333333,0.1,0.027777777777777776
gracefully,0.14285714285714285,0.5,0.14285714285714285,0.06666666666666667
synchronize,0.14285714285714285,0.2,0.14285714285714285,0.03125
gradually,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.03333333333333333
effectively,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.14285714285714285
steadily,0.14285714285714285,0.5,0.14285714285714285,0.16666666666666666
contemplate,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.047619047619047616
unexpectedly,0.14285714285714285,0.2,0.14285714285714285,0.0625
nightmares,0.25,0.3333333333333333,0.25,0.25
generations,0.25,0.14285714285714285,0.25,0.25
joys,0.25,0.125,0.25,0.5
childhood,0.25,0.5,0.25,0.022727272727272728
double,0.2,0.037037037037037035,0.2,0.0037174721189591076
finished,0.4,0.13333333333333333,0.4,0.06666666666666667
finish,0.2,0.03571428571428571,0.4,0.019230769230769232
solid,0.2,0.07142857142857142,0.2,0.003125
set,0.2,0.01639344262295082,0.2,0.002336448598130841
locks,0.125,0.05555555555555555,0.125,0.09090909090909091
crooked,0.125,0.1,0.125,0.0196078431372549
ears,0.25,0.3333333333333333,0.25,0.06896551724137931
wound,0.125,0.038461538461538464,0.125,0.00392156862745098
knuckles,0.125,0.125,0.125,0.14285714285714285
mouths,0.125,0.0625,0.125,0.14285714285714285
ear,0.125,0.2,0.25,0.006644518272425249
palms,0.125,0.1,0.125,0.25
swell,0.14285714285714285,0.03333333333333333,0.42857142857142855,0.023809523809523808
motion,0.14285714285714285,0.1111111111111111,0.2857142857142857,0.005277044854881266
flare,0.14285714285714285,0.06666666666666667,0.14285714285714285,0.014285714285714285
waves,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285
glow,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.021739130434782608
wave,0.14285714285714285,0.07692307692307693,0.5714285714285714,0.011396011396011397
horizon,0.14285714285714285,0.125,0.14285714285714285,0.011494252873563218
coast,0.1,0.16666666666666666,0.2,0.00966183574879227
peninsula,0.1,1.0,0.1,0.015384615384615385
north,0.1,0.08333333333333333,0.5,0.05
northern,0.1,0.3333333333333333,0.2,0.017391304347826087
southern,0.1,0.5,0.2,0.017857142857142856
islands,0.1,0.5,0.1,0.2
valley,0.1,0.5,0.1,0.010101010101010102
northeast,0.1,0.1111111111111111,0.3,0.1
east,0.1,0.14285714285714285,0.5,0.058823529411764705
south,0.1,0.08333333333333333,0.4,0.05128205128205128
chilled,0.16666666666666666,0.25,0.16666666666666666,0.14285714285714285
relaxed,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.029411764705882353
afternoons,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5
sipping,0.16666666666666666,0.5,0.16666666666666666,0.25
mornings,0.16666666666666666,0.058823529411764705,0.16666666666666666,0.5
evenings,0.16666666666666666,0.125,0.16666666666666666,0.25
frowning,0.14285714285714285,0.2,0.14285714285714285,0.25
glancing,0.2857142857142857,0.5,0.2857142857142857,0.25
blinking,0.14285714285714285,0.05263157894736842,0.14285714285714285,0.09090909090909091
smirk,0.14285714285714285,0.5,0.14285714285714285,0.06666666666666667
glaring,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.125
fluttering,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.1111111111111111
glance,0.14285714285714285,0.2,0.2857142857142857,0.03773584905660377
bricklaying,0.5,1.0,0.5,0.125
unasked,0.5,0.5,0.5,0.5
pillow,0.14285714285714285,0.5,0.42857142857142855,0.05660377358490566
snuggled,0.14285714285714285,0.125,0.14285714285714285,0.5
towels,0.14285714285714285,0.5,0.14285714285714285,0.5
fuzzy,0.14285714285714285,0.125,0.14285714285714285,0.023255813953488372
blankets,0.2857142857142857,0.5,0.2857142857142857,0.25
blanket,0.14285714285714285,0.08333333333333333,0.42857142857142855,0.03488372093023256
pillows,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.25
drooped,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.25
squirmed,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.5
gulped,0.1111111111111111,0.25,0.1111111111111111,0.5
shrugged,0.1111111111111111,0.5,0.1111111111111111,0.5
grumbled,0.1111111111111111,0.1,0.1111111111111111,0.5
wailed,0.1111111111111111,0.1,0.1111111111111111,0.5
hummed,0.1111111111111111,0.2,0.1111111111111111,0.5
wearily,0.1111111111111111,0.5,0.1111111111111111,0.25
