,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
mims,1.0,1.0,1.0,1.0,1,1
dc,0.5,0.16666666666666666,0.5,1.0,1,0
mem,0.5,1.0,0.5,1.0,1,1
modelin,1.0,1.0,1.0,1.0,1,1
faze,1.0,0.25,1.0,1.0,1,0
keke,1.0,1.0,1.0,1.0,1,1
ignore,1.0,0.1,1.0,1.0,1,0
shyy,1.0,1.0,1.0,1.0,1,1
winkin,1.0,1.0,1.0,1.0,1,1
gamespot,1.0,1.0,1.0,1.0,1,1
confidential,1.0,0.5,1.0,1.0,1,0
muggs,0.5,1.0,0.5,1.0,1,1
jaleel,0.5,1.0,0.5,1.0,1,1
blvd,1.0,1.0,1.0,1.0,1,1
siring,1.0,0.1111111111111111,1.0,1.0,1,0
showen,1.0,1.0,1.0,1.0,1,1
danyelle,1.0,1.0,1.0,1.0,1,1
exposing,1.0,0.05,1.0,1.0,1,0
blood,1.0,0.05555555555555555,1.0,1.0,1,0
keshon,0.25,1.0,0.25,1.0,1,1
poohman,0.25,1.0,0.25,1.0,1,1
kyren,0.25,1.0,0.25,1.0,1,1
derrius,0.25,1.0,0.25,1.0,1,1
theon,1.0,1.0,1.0,1.0,1,1
alongside,1.0,0.5,1.0,1.0,1,0
kness,1.0,1.0,1.0,1.0,1,1
dezzy,1.0,1.0,1.0,1.0,1,1
patties,1.0,0.3333333333333333,1.0,1.0,1,0
airbender,1.0,1.0,1.0,1.0,1,1
loris,1.0,1.0,1.0,1.0,1,1
iwent,1.0,1.0,1.0,1.0,1,1
marvin,0.5,1.0,0.5,1.0,1,1
katt,0.5,1.0,0.5,1.0,1,1
lonqq,1.0,1.0,1.0,1.0,1,1
tasia,1.0,1.0,1.0,1.0,1,1
warnings,1.0,0.1111111111111111,1.0,1.0,1,0
rip,1.0,0.058823529411764705,1.0,1.0,1,0
shez,1.0,1.0,1.0,1.0,1,1
influencer,1.0,1.0,1.0,1.0,1,1
canta,1.0,1.0,1.0,1.0,1,1
relacion,1.0,1.0,1.0,1.0,1,1
frans,0.5,1.0,0.5,1.0,1,1
zin,0.5,1.0,0.5,1.0,1,1
protective,1.0,1.0,1.0,1.0,1,1
glitch,1.0,0.5,1.0,1.0,1,0
gua,1.0,1.0,1.0,1.0,1,1
boyf,1.0,1.0,1.0,1.0,1,1
duane,1.0,1.0,1.0,1.0,1,1
chu,1.0,1.0,1.0,1.0,1,1
shuffled,1.0,0.16666666666666666,1.0,1.0,1,0
remove,1.0,0.0625,1.0,1.0,1,0
tomb,1.0,0.5,1.0,1.0,1,0
bria,1.0,1.0,1.0,1.0,1,1
brownish,1.0,0.25,1.0,1.0,1,0
talk,0.5,0.05,0.5,1.0,1,0
shit,0.5,0.018867924528301886,0.5,1.0,1,0
indos,1.0,1.0,1.0,1.0,1,1
shadey,1.0,1.0,1.0,1.0,1,1
kissing,1.0,0.07692307692307693,1.0,1.0,1,0
pops,1.0,0.03333333333333333,1.0,1.0,1,0
extended,1.0,0.029411764705882353,1.0,1.0,1,0
fans,1.0,0.125,1.0,1.0,1,0
club,1.0,0.05555555555555555,1.0,1.0,1,0
rereading,1.0,0.5,1.0,1.0,1,0
offers,1.0,0.05263157894736842,1.0,1.0,1,0
velle,1.0,1.0,1.0,1.0,1,1
hypee,1.0,1.0,1.0,1.0,1,1
trafficked,0.5,0.5,0.5,1.0,1,0
boomers,0.5,0.3333333333333333,0.5,1.0,1,0
bhaad,1.0,1.0,1.0,1.0,1,1
ramone,1.0,1.0,1.0,1.0,1,1
chasse,0.5,0.5,0.5,1.0,1,0
au,0.5,0.16666666666666666,0.5,1.0,1,0
stepdad,1.0,1.0,1.0,1.0,1,1
questioned,1.0,0.125,1.0,1.0,1,0
swaggie,1.0,0.6666666666666666,0.5,1.0,1,0
swagger,1.0,0.14285714285714285,0.5,1.0,1,0
jacobs,1.0,0.125,1.0,1.0,1,0
