,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
stems,1.0,0.0625,1.0,1.0,1,0
tbh,1.0,1.0,1.0,1.0,1,1
rashod,1.0,1.0,1.0,1.0,1,1
gibson,1.0,0.14285714285714285,1.0,1.0,1,0
privately,1.0,0.3333333333333333,1.0,1.0,1,0
bonsoir,1.0,1.0,1.0,1.0,1,1
lve,1.0,1.0,1.0,1.0,1,1
rela,1.0,1.0,1.0,1.0,1,1
doby,1.0,1.0,1.0,1.0,1,1
exx,1.0,1.0,1.0,1.0,1,1
insomnia,1.0,1.0,1.0,1.0,1,1
elba,0.5,1.0,0.5,1.0,1,1
sharpton,0.5,1.0,0.5,1.0,1,1
retention,1.0,0.16666666666666666,1.0,1.0,1,0
perversion,1.0,0.5,1.0,1.0,1,0
gee,0.5,0.3333333333333333,0.5,1.0,1,0
lex,0.5,1.0,0.5,1.0,1,1
selular,1.0,1.0,1.0,1.0,1,1
surfin,1.0,1.0,1.0,1.0,1,1
deedee,1.0,1.0,1.0,1.0,1,1
homeworks,1.0,0.25,1.0,1.0,1,0
tmp,1.0,1.0,1.0,1.0,1,1
turban,1.0,0.3333333333333333,1.0,1.0,1,0
revamped,1.0,0.3333333333333333,1.0,1.0,1,0
kost,0.5,1.0,0.5,1.0,1,1
ngidam,0.5,1.0,0.5,1.0,1,1
detective,1.0,0.25,1.0,1.0,1,0
persistant,1.0,1.0,1.0,1.0,1,1
timelin,1.0,1.0,1.0,1.0,1,1
hates,1.0,0.2,1.0,1.0,1,0
graze,1.0,0.125,1.0,1.0,1,0
ua,0.5,1.0,0.5,1.0,1,1
ts,0.5,0.07692307692307693,0.5,1.0,1,0
